Row ID,order_id,order_date,ship_date,customer_id,city,product_id,category,product_name,sales,quantity,profit
9645,US-2017-107979,06-08-2017,6/13/2017,FO-14305,Glendale,TEC-AC-10002006,Technology,Memorex Micro Travel Drive 16 GB,89.544,7,12.3123
9646,US-2017-107979,06-08-2017,6/13/2017,FO-14305,Glendale,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,35.168,2,-8.3524
9647,US-2017-107979,06-08-2017,6/13/2017,FO-14305,Glendale,OFF-BI-10000778,Office Supplies,GBC VeloBinder Electric Binding Machine,72.588,2,-48.392
9648,CA-2014-150518,11/19/2014,11/24/2014,MW-18220,Coon Rapids,OFF-ST-10000877,Office Supplies,Recycled Steel Personal File for Standard File Folders,221.16,4,57.5016
9649,CA-2014-150518,11/19/2014,11/24/2014,MW-18220,Coon Rapids,TEC-PH-10002103,Technology,Jabra SPEAK 410,281.97,3,78.9516
9650,CA-2016-107104,11/26/2016,11/30/2016,MS-17365,Los Angeles,FUR-BO-10002213,Furniture,DMI Eclipse Executive Suite Bookcases,3406.664,8,160.3136
9651,CA-2016-107104,11/26/2016,11/30/2016,MS-17365,Los Angeles,OFF-AR-10004269,Office Supplies,Newell 31,37.17,9,10.4076
9652,CA-2016-107104,11/26/2016,11/30/2016,MS-17365,Los Angeles,OFF-AP-10000055,Office Supplies,Belkin F9S820V06 8 Outlet Surge,64.96,2,19.488
9653,CA-2016-107104,11/26/2016,11/30/2016,MS-17365,Los Angeles,FUR-FU-10002937,Furniture,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,297.69
9654,CA-2017-161893,1/23/2017,1/27/2017,HP-14815,Tucson,TEC-AC-10001874,Technology,Logitech Wireless Anywhere Mouse MX for PC and Mac,95.984,2,11.998
9655,CA-2017-161893,1/23/2017,1/27/2017,HP-14815,Tucson,OFF-BI-10004506,Office Supplies,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.938,2,-3.6212
9656,CA-2014-156160,9/22/2014,9/29/2014,AS-10090,New York City,FUR-FU-10001876,Furniture,"Computer Room Manger, 14""",97.44,3,35.0784
9657,CA-2014-156160,9/22/2014,9/29/2014,AS-10090,New York City,OFF-BI-10003355,Office Supplies,Cardinal Holdit Business Card Pockets,3.984,1,1.3944
9658,CA-2014-156160,9/22/2014,9/29/2014,AS-10090,New York City,OFF-AR-10003876,Office Supplies,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,4,5.7376
9659,CA-2014-156160,9/22/2014,9/29/2014,AS-10090,New York City,FUR-CH-10004983,Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,4,83.7096
9660,CA-2014-100860,3/26/2014,3/30/2014,CS-12505,Pomona,OFF-LA-10001982,Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,18.75,5,9
9661,CA-2016-160717,06-06-2016,06-11-2016,ME-17320,Santa Barbara,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,3023.928,9,226.7946
9662,CA-2016-160717,06-06-2016,06-11-2016,ME-17320,Santa Barbara,TEC-AC-10002134,Technology,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26.96,2,3.7744
9663,CA-2016-160717,06-06-2016,06-11-2016,ME-17320,Santa Barbara,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,477.6,3,161.19
9664,CA-2017-132619,8/31/2017,09-05-2017,MS-17770,San Francisco,OFF-ST-10001511,Office Supplies,Space Solutions Commercial Steel Shelving,193.95,3,9.6975
9665,US-2015-120957,12-07-2015,12-07-2015,KH-16690,Riverside,OFF-PA-10003953,Office Supplies,Xerox 218,12.96,2,6.2208
9666,CA-2017-157448,11/16/2017,11/20/2017,LC-16885,Los Angeles,FUR-FU-10003268,Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,119.94,3,23.988
9667,CA-2017-157448,11/16/2017,11/20/2017,LC-16885,Los Angeles,FUR-FU-10001847,Furniture,Eldon Image Series Black Desk Accessories,12.42,3,4.4712
9668,CA-2016-126270,4/23/2016,4/27/2016,AF-10870,San Clemente,OFF-BI-10002764,Office Supplies,Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,7,6.5569
9669,CA-2016-126270,4/23/2016,4/27/2016,AF-10870,San Clemente,OFF-EN-10004386,Office Supplies,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",71.97,3,35.985
9670,CA-2017-145275,04-02-2017,04-06-2017,AH-10465,Decatur,OFF-LA-10001569,Office Supplies,Avery 499,14.94,3,6.8724
9671,CA-2015-133396,8/13/2015,8/15/2015,GK-14620,Greensboro,OFF-AR-10001446,Office Supplies,Newell 309,64.68,7,8.085
9672,US-2017-140312,11/13/2017,11/19/2017,KL-16645,Dublin,TEC-PH-10003442,Technology,Samsung Replacement EH64AVFWE Premium Headset,22,5,1.375
9673,CA-2016-114867,12/23/2016,12/28/2016,FM-14290,Philadelphia,OFF-PA-10000477,Office Supplies,Xerox 1952,7.968,2,2.6892
9674,CA-2016-114867,12/23/2016,12/28/2016,FM-14290,Philadelphia,TEC-PH-10002645,Technology,LG G2,1499.97,5,-374.9925
9675,US-2014-164644,7/22/2014,7/24/2014,JL-15850,Houston,OFF-ST-10003123,Office Supplies,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1,1.3316
9676,CA-2016-137393,05-06-2016,05-10-2016,GM-14500,Bakersfield,FUR-FU-10001617,Furniture,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,14.144
9677,US-2014-120175,11/28/2014,12-03-2014,MC-17635,Richmond,OFF-EN-10003862,Office Supplies,Laser & Ink Jet Business Envelopes,64.02,6,29.4492
9678,CA-2016-144785,4/18/2016,4/23/2016,CS-12490,New York City,OFF-AR-10001573,Office Supplies,American Pencil,6.99,3,2.0271
9679,CA-2016-144785,4/18/2016,4/23/2016,CS-12490,New York City,OFF-SU-10004290,Office Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1,1.8468
9680,CA-2015-130113,12/27/2015,12/31/2015,AH-10030,San Francisco,OFF-ST-10000046,Office Supplies,Fellowes Super Stor/Drawer Files,323.1,2,61.389
9681,CA-2015-130113,12/27/2015,12/31/2015,AH-10030,San Francisco,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,668.16,9,75.168
9682,CA-2017-122770,12/13/2017,12/18/2017,EP-13915,San Francisco,OFF-LA-10004559,Office Supplies,Avery 49,8.64,3,4.2336
9683,CA-2017-122770,12/13/2017,12/18/2017,EP-13915,San Francisco,OFF-PA-10003172,Office Supplies,Xerox 1996,38.88,6,18.6624
9684,CA-2017-122770,12/13/2017,12/18/2017,EP-13915,San Francisco,FUR-FU-10001473,Furniture,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8,54.2808
9685,CA-2017-122770,12/13/2017,12/18/2017,EP-13915,San Francisco,OFF-PA-10000232,Office Supplies,Xerox 1975,12.96,2,6.3504
9686,CA-2017-118668,01-02-2017,01-04-2017,FW-14395,Los Angeles,TEC-AC-10000682,Technology,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,5.8065
9687,CA-2017-116498,5/30/2017,06-03-2017,KA-16525,San Diego,OFF-AR-10003405,Office Supplies,"Dixon My First Ticonderoga Pencil, #2",35.1,6,10.179
9688,US-2017-130603,9/30/2017,10-06-2017,SC-20050,Arlington,OFF-BI-10000301,Office Supplies,GBC Instant Report Kit,11.646,9,-17.469
9689,US-2017-135986,6/20/2017,6/27/2017,PG-18895,Richmond,OFF-PA-10001534,Office Supplies,Xerox 230,32.4,5,15.552
9690,US-2017-135986,6/20/2017,6/27/2017,PG-18895,Richmond,TEC-PH-10003691,Technology,BlackBerry Q10,503.96,4,125.99
9691,CA-2017-140536,04-04-2017,04-05-2017,TA-21385,New York City,OFF-AR-10001545,Office Supplies,Newell 326,7.04,4,2.0416
9692,CA-2015-130183,11/13/2015,11/17/2015,PO-18850,Houston,FUR-BO-10001811,Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,-18.0588
9693,CA-2015-107902,8/28/2015,09-02-2015,SM-20950,Fairfield,OFF-ST-10001837,Office Supplies,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11,122.2936
9694,CA-2017-130148,9/24/2017,9/28/2017,NK-18490,San Francisco,OFF-PA-10000551,Office Supplies,Array Memo Cubes,31.08,6,15.2292
9695,CA-2017-130148,9/24/2017,9/28/2017,NK-18490,San Francisco,OFF-SU-10001574,Office Supplies,Acme Value Line Scissors,7.3,2,2.19
9696,US-2016-151260,12-11-2016,12/14/2016,SC-20695,Springfield,OFF-AP-10002892,Office Supplies,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,9.192
9697,CA-2014-144281,06-10-2014,6/15/2014,HK-14890,Detroit,OFF-LA-10003930,Office Supplies,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,240.8595
9698,CA-2016-122511,03-11-2016,03-11-2016,BT-11485,Philadelphia,FUR-FU-10001037,Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,9.48
9699,CA-2017-154116,12/15/2017,12/19/2017,KM-16660,Inglewood,OFF-PA-10004569,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,10.7301
9700,CA-2017-154116,12/15/2017,12/19/2017,KM-16660,Inglewood,OFF-AP-10000027,Office Supplies,Hoover Commercial SteamVac,54.32,4,16.296
9701,CA-2017-154116,12/15/2017,12/19/2017,KM-16660,Inglewood,TEC-PH-10000675,Technology,Panasonic KX TS3282B Corded phone,196.776,3,14.7582
9702,CA-2016-105291,10/30/2016,11-04-2016,SP-20920,San Luis Obispo,OFF-FA-10003059,Office Supplies,Assorted Color Push Pins,3.62,2,1.1946
9703,CA-2017-147032,7/31/2017,08-04-2017,LB-16795,Wilmington,OFF-PA-10003256,Office Supplies,Avery Personal Creations Heavyweight Cards,11.54,1,5.5392
9704,CA-2017-147032,7/31/2017,08-04-2017,LB-16795,Wilmington,OFF-BI-10003656,Office Supplies,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,390.977
9705,CA-2017-147032,7/31/2017,08-04-2017,LB-16795,Wilmington,OFF-BI-10002897,Office Supplies,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,5.3949
9706,CA-2017-125990,10/19/2017,10/23/2017,JS-16030,San Francisco,OFF-BI-10004826,Office Supplies,JM Magazine Binder,39.624,3,13.8684
9707,CA-2016-161746,10/21/2016,10/27/2016,CS-11950,Los Angeles,FUR-CH-10004626,Furniture,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,12.1068
9708,CA-2016-161746,10/21/2016,10/27/2016,CS-11950,Los Angeles,OFF-AR-10000390,Office Supplies,Newell Chalk Holder,12.39,3,5.6994
9709,CA-2016-161746,10/21/2016,10/27/2016,CS-11950,Los Angeles,FUR-FU-10003731,Furniture,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,5.5888
9710,CA-2016-161746,10/21/2016,10/27/2016,CS-11950,Los Angeles,OFF-ST-10002743,Office Supplies,SAFCO Boltless Steel Shelving,340.92,3,3.4092
9711,CA-2014-114251,11-05-2014,11-10-2014,MD-17350,Philadelphia,FUR-FU-10001468,Furniture,Tenex Antistatic Computer Chair Mats,273.568,2,-34.196
9712,CA-2014-114251,11-05-2014,11-10-2014,MD-17350,Philadelphia,OFF-BI-10003684,Office Supplies,Wilson Jones Legal Size Ring Binders,13.194,2,-8.796
9713,CA-2014-114251,11-05-2014,11-10-2014,MD-17350,Philadelphia,OFF-ST-10003716,Office Supplies,Tennsco Double-Tier Lockers,1080.096,6,-94.5084
9714,CA-2014-114251,11-05-2014,11-10-2014,MD-17350,Philadelphia,TEC-AC-10001101,Technology,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,-6.445
9715,CA-2014-114251,11-05-2014,11-10-2014,MD-17350,Philadelphia,TEC-AC-10004864,Technology,Memorex Micro Travel Drive 32 GB,58.416,2,16.7946
9716,CA-2016-116379,11-07-2016,11-12-2016,LD-17005,San Francisco,OFF-BI-10001543,Office Supplies,GBC VeloBinder Manual Binding System,57.584,2,20.1544
9717,US-2016-144477,08-12-2016,8/14/2016,DB-13270,Philadelphia,OFF-AR-10000914,Office Supplies,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,2.7984
9718,CA-2016-108210,5/30/2016,5/31/2016,AT-10735,Houston,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,7.996
9719,CA-2016-108210,5/30/2016,5/31/2016,AT-10735,Houston,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,11.198
9720,CA-2017-166835,11-12-2017,11/14/2017,DK-13375,Lancaster,OFF-ST-10002574,Office Supplies,"SAFCO Commercial Wire Shelving, Black",221.024,2,-55.256
9721,CA-2016-119641,9/22/2016,9/26/2016,CS-12250,Green Bay,FUR-FU-10002445,Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,7.584
9722,CA-2016-105781,2/16/2016,2/20/2016,JF-15565,New York City,FUR-CH-10001802,Furniture,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,39.9234
9723,CA-2016-105781,2/16/2016,2/20/2016,JF-15565,New York City,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,39.5868
9724,CA-2014-101364,12/22/2014,12/26/2014,TW-21025,New York City,OFF-BI-10003984,Office Supplies,Lock-Up Easel 'Spel-Binder',296.712,13,100.1403
9725,CA-2015-117898,12-05-2015,12-11-2015,TB-21250,Bloomington,OFF-EN-10004459,Office Supplies,Security-Tint Envelopes,12.224,2,4.4312
9726,CA-2017-142293,9/17/2017,9/20/2017,SC-20380,Boise,TEC-AC-10001109,Technology,Logitech Trackman Marble Mouse,89.97,3,37.7874
9727,CA-2017-167395,12-02-2017,12-04-2017,KM-16720,Lowell,OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,286.86,7,80.3208
9728,CA-2017-167395,12-02-2017,12-04-2017,KM-16720,Lowell,TEC-PH-10004977,Technology,GE 30524EE4,979.95,5,284.1855
9729,CA-2017-167395,12-02-2017,12-04-2017,KM-16720,Lowell,OFF-SU-10001935,Office Supplies,Staple remover,4.36,2,0.1744
9730,CA-2014-111962,9/29/2014,10-04-2014,EB-14170,Seattle,OFF-BI-10001308,Office Supplies,GBC Standard Plastic Binding Systems' Combs,10.048,2,3.14
9731,CA-2014-111962,9/29/2014,10-04-2014,EB-14170,Seattle,OFF-ST-10000046,Office Supplies,Fellowes Super Stor/Drawer Files,807.75,5,153.4725
9732,CA-2017-124261,11/14/2017,11/19/2017,JE-15715,Los Angeles,OFF-AR-10003504,Office Supplies,Newell 347,34.24,8,9.9296
9733,CA-2014-114321,8/20/2014,8/25/2014,NC-18535,Hampton,FUR-CH-10001797,Furniture,"Safco Chair Connectors, 6/Carton",500.24,13,145.0696
9734,CA-2014-114321,8/20/2014,8/25/2014,NC-18535,Hampton,OFF-PA-10000246,Office Supplies,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,9.2552
9735,CA-2014-114321,8/20/2014,8/25/2014,NC-18535,Hampton,OFF-BI-10001359,Office Supplies,GBC DocuBind TL300 Electric Binding System,896.99,1,421.5853
9736,CA-2014-128062,11/19/2014,11/22/2014,AD-10180,Philadelphia,OFF-PA-10001583,Office Supplies,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,1.9845
9737,US-2015-100069,6/29/2015,07-03-2015,NF-18475,Omaha,TEC-PH-10004667,Technology,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,72.8946
9738,CA-2017-129294,3/16/2017,3/21/2017,KD-16615,Los Angeles,OFF-ST-10002615,Office Supplies,"Dual Level, Single-Width Filing Carts",310.12,2,80.6312
9739,CA-2017-129294,3/16/2017,3/21/2017,KD-16615,Los Angeles,OFF-BI-10004236,Office Supplies,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,22.9008
9740,CA-2017-129294,3/16/2017,3/21/2017,KD-16615,Los Angeles,OFF-BI-10001757,Office Supplies,Pressboard Hanging Data Binders for Unburst Sheets,19.68,5,6.888
9741,CA-2017-129294,3/16/2017,3/21/2017,KD-16615,Los Angeles,OFF-AP-10001154,Office Supplies,Bionaire Personal Warm Mist Humidifier/Vaporizer,140.67,3,54.8613
9742,CA-2015-117086,11-08-2015,11-12-2015,QJ-19255,Burlington,FUR-BO-10004834,Furniture,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9,5,1013.127
9743,CA-2017-131303,11/28/2017,12-02-2017,EP-13915,San Diego,OFF-LA-10001074,Office Supplies,Round Specialty Laser Printer Labels,62.65,5,29.4455
9744,CA-2016-137127,6/16/2016,6/22/2016,JJ-15445,Newark,OFF-LA-10001641,Office Supplies,Avery 518,9.45,3,4.536
9745,CA-2017-141782,1/21/2017,1/25/2017,BE-11410,Aurora,OFF-EN-10002230,Office Supplies,Airmail Envelopes,268.576,4,90.6444
9746,CA-2017-137505,11/24/2017,11/24/2017,BP-11290,Los Angeles,FUR-TA-10000617,Furniture,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08,2,9.102
9747,CA-2017-137505,11/24/2017,11/24/2017,BP-11290,Los Angeles,FUR-TA-10001676,Furniture,Hon 61000 Series Interactive Training Tables,71.088,2,-1.7772
9748,US-2014-140914,11-11-2014,11/15/2014,BH-11710,Chicago,FUR-FU-10000175,Furniture,DAX Wood Document Frame.,10.984,2,-7.9634
9749,US-2014-140914,11-11-2014,11/15/2014,BH-11710,Chicago,FUR-CH-10003379,Furniture,Global Commerce Series High-Back Swivel/Tilt Chairs,797.944,4,-56.996
9750,CA-2016-158358,03-04-2016,03-08-2016,EM-13810,Dover,TEC-AC-10002567,Technology,Logitech G602 Wireless Gaming Mouse,159.98,2,57.5928
9751,CA-2016-113390,10-11-2016,10/15/2016,EP-13915,Chicago,OFF-AR-10003183,Office Supplies,Avery Fluorescent Highlighter Four-Color Set,5.344,2,0.668
9752,CA-2016-113390,10-11-2016,10/15/2016,EP-13915,Chicago,OFF-AR-10001446,Office Supplies,Newell 309,27.72,3,3.465
9753,US-2016-158680,07-01-2016,07-02-2016,NZ-18565,Seattle,OFF-BI-10000145,Office Supplies,Zipper Ring Binder Pockets,2.496,1,0.9048
9754,CA-2017-113705,3/27/2017,3/29/2017,LC-16870,Richmond,OFF-LA-10000476,Office Supplies,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",8.26,2,3.7996
9755,CA-2017-113705,3/27/2017,3/29/2017,LC-16870,Richmond,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,17.76,2,8.88
9756,CA-2017-113705,3/27/2017,3/29/2017,LC-16870,Richmond,OFF-ST-10001128,Office Supplies,"Carina Mini System Audio Rack, Model AR050B",332.94,3,9.9882
9757,CA-2017-113705,3/27/2017,3/29/2017,LC-16870,Richmond,FUR-TA-10002533,Furniture,BPI Conference Tables,292.1,2,58.42
9758,CA-2017-113705,3/27/2017,3/29/2017,LC-16870,Richmond,TEC-PH-10004006,Technology,Panasonic KX - TS880B Telephone,206.1,5,55.647
9759,CA-2017-113705,3/27/2017,3/29/2017,LC-16870,Richmond,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,8.1144
9760,CA-2016-146913,10/31/2016,11-05-2016,SF-20965,San Francisco,FUR-CH-10001854,Furniture,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92,5,70.196
9761,CA-2017-159135,11-04-2017,11-08-2017,KM-16375,Springdale,OFF-AR-10000657,Office Supplies,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.3,2,1.419
9762,CA-2014-121762,2/14/2014,2/18/2014,ML-17395,Seattle,TEC-AC-10000736,Technology,Logitech G600 MMO Gaming Mouse,239.97,3,86.3892
9763,CA-2014-121762,2/14/2014,2/18/2014,ML-17395,Seattle,OFF-AP-10001293,Office Supplies,Belkin 8 Outlet Surge Protector,81.96,2,22.9488
9764,CA-2014-121762,2/14/2014,2/18/2014,ML-17395,Seattle,OFF-SU-10000157,Office Supplies,Compact Automatic Electric Letter Opener,238.62,2,4.7724
9765,CA-2014-123855,6/18/2014,6/23/2014,MC-18100,Los Angeles,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,139.8,5,12.2325
9766,CA-2017-101959,2/28/2017,03-06-2017,DB-13660,Middletown,OFF-BI-10001757,Office Supplies,Pressboard Hanging Data Binders for Unburst Sheets,9.84,2,4.7232
9767,CA-2017-101959,2/28/2017,03-06-2017,DB-13660,Middletown,OFF-PA-10002137,Office Supplies,"Southworth 100% Résumé Paper, 24lb.",7.78,1,3.501
9768,CA-2017-102659,12-09-2017,12/15/2017,LW-17215,Grand Rapids,OFF-BI-10000088,Office Supplies,GBC Imprintable Covers,54.9,5,26.901
9769,CA-2017-142328,12-07-2017,12/14/2017,TC-21535,San Francisco,OFF-PA-10000380,Office Supplies,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",50.04,6,25.02
9770,CA-2016-123533,11/24/2016,11/30/2016,SC-20050,Hialeah,FUR-BO-10001619,Furniture,O'Sullivan Cherrywood Estates Traditional Bookcase,339.92,5,8.498
9771,CA-2016-123533,11/24/2016,11/30/2016,SC-20050,Hialeah,OFF-PA-10001609,Office Supplies,Tops Wirebound Message Log Books,10.528,4,3.4216
9772,CA-2016-123533,11/24/2016,11/30/2016,SC-20050,Hialeah,OFF-AP-10002765,Office Supplies,Fellowes Advanced Computer Series Surge Protectors,42.384,2,4.2384
9773,CA-2016-104983,07-03-2016,07-03-2016,FM-14215,Philadelphia,OFF-PA-10000167,Office Supplies,Xerox 1925,123.92,5,38.725
9774,CA-2016-160234,6/26/2016,07-03-2016,PF-19225,Atlanta,TEC-PH-10004434,Technology,Cisco IP Phone 7961G VoIP phone - Dark gray,135.95,1,39.4255
9775,CA-2014-169019,7/26/2014,7/30/2014,LF-17185,San Antonio,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,2177.584,8,-3701.8928
9776,CA-2014-169019,7/26/2014,7/30/2014,LF-17185,San Antonio,FUR-FU-10004666,Furniture,DAX Clear Channel Poster Frame,17.496,3,-10.0602
9777,CA-2014-169019,7/26/2014,7/30/2014,LF-17185,San Antonio,OFF-BI-10001524,Office Supplies,GBC Premium Transparent Covers with Diagonal Lined Pattern,16.784,4,-26.8544
9778,CA-2014-169019,7/26/2014,7/30/2014,LF-17185,San Antonio,TEC-AC-10002076,Technology,Microsoft Natural Keyboard Elite,431.136,9,-26.946
9779,CA-2014-169019,7/26/2014,7/30/2014,LF-17185,San Antonio,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,8.88,5,-13.32
9780,CA-2014-169019,7/26/2014,7/30/2014,LF-17185,San Antonio,OFF-AP-10003281,Office Supplies,Acco 6 Outlet Guardian Standard Surge Suppressor,4.836,2,-12.09
9781,CA-2016-153178,9/14/2016,9/18/2016,CL-12565,Long Beach,TEC-PH-10001944,Technology,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,131.355
9782,CA-2016-153178,9/14/2016,9/18/2016,CL-12565,Long Beach,OFF-BI-10004390,Office Supplies,GBC DocuBind 200 Manual Binding Machine,673.568,2,252.588
9783,CA-2015-149748,5/31/2015,06-02-2015,EM-13825,Paterson,OFF-PA-10002120,Office Supplies,Xerox 1889,274.8,5,134.652
9784,CA-2015-149748,5/31/2015,06-02-2015,EM-13825,Paterson,OFF-ST-10004340,Office Supplies,"Fellowes Mobile File Cart, Black",62.18,1,16.7886
9785,CA-2015-149748,5/31/2015,06-02-2015,EM-13825,Paterson,FUR-FU-10001847,Furniture,Eldon Image Series Black Desk Accessories,8.28,2,2.9808
9786,CA-2015-155635,05-09-2015,5/13/2015,ME-17725,Louisville,OFF-BI-10000962,Office Supplies,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",48.81,3,23.9169
9787,US-2014-114377,11-05-2014,11-05-2014,BG-11035,Hampton,FUR-CH-10004754,Furniture,"Global Stack Chair with Arms, Black",149.9,5,40.473
9788,CA-2017-144491,3/27/2017,04-01-2017,CJ-12010,Houston,FUR-BO-10001811,Furniture,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332,5,-30.098
9789,CA-2017-144491,3/27/2017,04-01-2017,CJ-12010,Houston,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,600.558,3,-8.5794
9790,CA-2017-144491,3/27/2017,04-01-2017,CJ-12010,Houston,TEC-AC-10004901,Technology,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,39.992,1,6.9986
9791,CA-2017-144491,3/27/2017,04-01-2017,CJ-12010,Houston,FUR-CH-10001714,Furniture,"Global Leather & Oak Executive Chair, Burgundy",211.246,2,-66.3916
9792,CA-2014-127166,5/21/2014,5/23/2014,KH-16360,Houston,OFF-EN-10003134,Office Supplies,Staple envelope,56.064,6,21.024
9793,CA-2014-127166,5/21/2014,5/23/2014,KH-16360,Houston,FUR-CH-10003396,Furniture,Global Deluxe Steno Chair,107.772,2,-29.2524
9794,CA-2014-127166,5/21/2014,5/23/2014,KH-16360,Houston,OFF-PA-10001560,Office Supplies,"Adams Telephone Message Books, 5 1/4” x 11”",4.832,1,1.6308
9795,CA-2014-127166,5/21/2014,5/23/2014,KH-16360,Houston,OFF-BI-10000977,Office Supplies,Ibico Plastic Spiral Binding Combs,18.24,3,-31.008
9796,CA-2016-125920,5/21/2016,5/28/2016,SH-19975,Chicago,OFF-BI-10003429,Office Supplies,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.798,3,-5.8869
9797,CA-2015-128608,01-12-2015,1/17/2015,CS-12490,Toledo,OFF-AR-10001374,Office Supplies,"BIC Brite Liner Highlighters, Chisel Tip",10.368,2,1.5552
9798,CA-2015-128608,01-12-2015,1/17/2015,CS-12490,Toledo,TEC-PH-10004977,Technology,GE 30524EE4,235.188,2,-43.1178
9799,CA-2015-128608,01-12-2015,1/17/2015,CS-12490,Toledo,TEC-PH-10000912,Technology,Anker 24W Portable Micro USB Car Charger,26.376,4,2.6376
9800,CA-2015-128608,01-12-2015,1/17/2015,CS-12490,Toledo,TEC-AC-10000487,Technology,SanDisk Cruzer 4 GB USB Flash Drive,10.384,2,2.2066
9801,CA-2015-128608,01-12-2015,1/17/2015,CS-12490,Toledo,TEC-PH-10002262,Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,107.118,3,-21.4236
9802,CA-2017-137918,9/29/2017,10-06-2017,JK-15730,Lodi,OFF-SU-10000898,Office Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",97.3,7,28.217
9803,CA-2015-122973,7/18/2015,7/20/2015,PJ-19015,New York City,OFF-BI-10004182,Office Supplies,Economy Binders,3.328,2,1.2064
9804,CA-2015-122973,7/18/2015,7/20/2015,PJ-19015,New York City,TEC-PH-10002468,Technology,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1,36.7173
